18.82609 1.72347
19.07884 2.04380
17.29167 -0.41313
17.73621 1.41785
18.02077 0.78371
18.34549 1.86662
17.48353 -0.20167
17.27750 -0.44027
17.77713 1.10820
17.98643 1.11759
17.74195 -0.53218
18.88892 1.66255
18.97592 2.18722
18.29807 1.55389
17.68977 0.65039
18.16463 1.69485
17.59260 0.49429
17.03988 0.42472
17.78303 1.04939
17.07517 -1.30092
18.29168 1.47172
19.06275 1.35585
16.97836 -0.61726
18.30623 1.84194
16.89957 -0.69767
17.87002 1.39328
18.23996 1.30238
18.97369 2.22114
17.56810 1.31122
18.55684 1.22435
18.73787 1.94816
18.70559 3.04785
19.01393 2.92004
17.66257 1.37675
19.03229 2.79821
17.02041 0.11570
18.74583 1.80177
17.85258 1.43621
17.67360 0.96270
17.72870 1.08047
17.74556 1.43425
18.90470 2.16565
17.33155 0.40246
17.08560 -0.41711
16.92641 -0.54759
17.92392 1.69990
17.63621 1.07061
18.59613 2.91619
17.66270 1.19507
18.71678 1.55554
17.86513 1.53233
18.00267 1.40870
17.68380 0.87214
19.02002 2.50211
18.06027 2.12124
18.30829 0.71140
18.23960 1.41124
18.90018 1.80349
17.28273 0.17122
18.33132 1.66352
17.65909 0.29332
17.23657 0.10881
17.20499 0.07084
17.40082 0.00109
18.99513 1.62251
17.86639 1.32292
18.09168 1.45356
18.66252 2.23162
18.10729 1.42344
17.82830 0.07002
16.96630 -0.14830
17.51986 0.61298
19.02401 1.77611
17.98446 1.11869
17.84771 1.56437
18.25930 1.74436
17.03743 -0.70518
19.05105 1.70975
17.24137 0.30165
17.66971 1.16911
18.60242 2.41202
18.31956 1.06744
17.82685 0.53285
18.30436 1.56736
16.98027 -0.77065
17.16973 -0.14556
17.29202 0.41472
18.47928 1.25410
17.16416 0.36525
17.50719 0.13386
17.56135 1.13164
17.92065 1.26477
17.97578 1.34454
17.59423 0.41278
18.82789 2.58252
17.26466 0.32055
18.88540 1.80396
17.04962 -0.93547
18.66415 2.16019
18.69656 2.40316
17.36911 0.86764
17.36399 0.74864
17.48573 0.28670
16.86167 -0.59269
17.37176 -0.12950
17.01600 -0.40511
18.39467 2.33507
16.88935 -1.24447
18.55144 1.25541
18.30488 1.63457
16.93995 -0.57046
17.09931 -0.49158
18.39598 1.80572
17.95852 1.43899
17.61055 0.40991
17.91596 1.02118
16.97108 -0.11750
18.15551 2.16778
17.13683 -0.94721
17.96167 0.99347
18.01908 1.58426
18.54397 1.72015
19.05710 1.57611
18.37371 1.67823
17.43577 0.55099
18.95962 2.08865
17.05403 -0.10864
17.50601 1.07451
18.29001 1.02053
18.58944 2.25743
17.25531 -0.65264
17.69129 1.03051
17.56552 1.35350
17.29108 0.35450
17.71880 0.61331
16.88454 -1.65195
17.82914 1.29535
18.09515 1.55075
17.54840 0.75344
17.94883 1.81827
19.05499 1.96475
17.41834 -0.52576
17.26184 -0.58406
18.59116 2.08200
17.58387 0.34654
17.16325 0.06902
18.28998 2.17504
17.99301 1.16807
18.05560 1.77289
19.04661 1.82603
18.28913 1.53116
18.28394 0.91210
17.13434 -0.51610
18.27175 1.22559
17.55865 1.23068
18.03570 1.24643
18.80565 2.61526
16.95498 -0.92580
18.09244 1.22257
19.12960 2.17786
17.97997 0.59291
18.65619 1.95084
18.18156 1.91007
17.13300 -0.71804
16.93797 -1.30858
18.10431 2.57592
18.01551 0.44162
18.66242 2.45142
17.36891 0.39436
19.01320 1.81666
18.85287 1.95899
17.79751 1.20416
17.02754 -0.21984
17.49631 0.76422
18.49803 1.43611
16.87048 -0.71213
16.99601 0.23033
17.03941 -0.30898
17.19810 0.43058
17.00088 -0.15585
18.02389 1.32642
17.86663 0.42704
17.70831 0.75590
18.54825 2.12664
16.99729 -0.55972
17.00961 -0.47531
18.70001 1.62398
18.05931 1.72342
18.61117 1.64994
18.90169 1.89553
19.08955 1.97773
16.90353 -1.14486
18.16566 2.02667
17.88133 1.51000
18.50173 1.18326
18.35502 1.59481
18.34160 2.32773
18.93595 2.20971
17.34923 -0.27080
18.06587 1.82998
18.44940 1.75397
17.47287 0.47773
17.99033 1.54044
17.13132 -0.45871
17.89434 1.48682
18.54373 2.13413
18.52761 2.36614
18.07871 1.55417
18.70063 2.55293
18.60273 2.07491
17.30572 0.21250
18.08105 1.55104
18.85670 2.26387
18.98283 1.70978
17.19418 0.54833
18.82030 2.02098
17.07987 0.05226
16.86168 -1.01039
17.42627 0.32665
17.54418 0.28623
17.20090 0.46273
17.13374 -0.29110
17.86744 0.93081
17.78148 1.71837
17.83535 1.57088
17.81871 1.20666
19.09749 2.56744
18.22969 1.41477
16.90172 -0.80189
18.17468 1.63588
18.66819 2.10157
18.38717 1.71331
18.54714 2.57019
17.02232 -0.68359
17.36974 0.36190
18.31410 1.70598
18.92062 1.64312
17.38810 -0.29599
17.26062 0.14605
18.98461 1.96729
17.98678 1.28428
17.60916 0.54555
17.20684 0.21927
18.90090 2.09170
18.91862 2.20339
18.18378 0.87342
18.21113 1.05853
18.51874 1.94249
17.40297 -0.12003
17.16863 0.32165
17.72024 1.18361
17.33034 0.54031
18.54738 1.88294
18.53099 2.15824
19.00095 2.52831
17.84493 1.04506
18.47442 2.06905
18.84981 2.12798
17.64712 1.09203
19.04027 1.82390
17.91938 0.99324
18.25590 2.37861
17.28434 0.08458
18.02945 1.15847
17.89707 1.23286
17.63286 0.43848
18.65642 1.85022
17.79977 0.61191
17.10619 -0.56623
18.20130 1.81623
17.30078 0.15470
18.43307 2.45349
17.59241 0.78433
18.25339 0.91912
18.64749 2.80332
17.66114 0.30839
18.60638 1.65634
18.97847 1.82507
17.16185 -0.60781
18.64929 1.74063
18.03761 1.06142
18.63587 1.73913
17.94746 0.60039
18.95813 1.51143
18.46613 2.39909
18.42362 1.40454
17.76061 1.06507
16.90652 -0.89926
16.93956 -0.81721
16.99742 -0.63313
16.91586 -0.50123
17.82076 1.36167
19.13071 1.77821
18.85294 2.32993
18.89177 2.35700
18.89469 1.88488
17.43691 -0.33911
18.38771 1.78651
18.24565 2.36112
19.02296 2.55752
18.79073 2.49087
17.09324 0.09449
17.20422 -0.09032
19.03389 1.41357
17.36861 -0.31761
18.38287 1.87541
17.86604 1.59912
17.72892 1.43305
18.11889 0.74794
17.40517 -0.03969
18.68856 2.78483
19.12551 1.62808
17.18195 -0.68732
18.69906 1.51284
18.45201 1.61298
19.14661 1.40399
18.01409 0.96235
17.91804 0.65038
17.63969 0.18283
17.45649 0.02958
18.16538 0.99462
18.85953 3.10829
18.26756 1.55411
17.67050 0.25469
18.85152 2.12340
18.48847 2.65351
18.44262 2.24284
17.50352 0.35319
17.11815 -0.67608
19.04071 1.51778
17.45134 0.26630
18.88451 2.14451
17.73135 0.97633
17.04353 -0.03860
18.11289 1.28089
18.12209 1.41954
18.05226 1.44218
19.00165 3.30317
18.90920 1.49932
18.34546 2.26740
18.48893 1.74870
18.84500 1.46668
19.00941 1.12809
18.65981 2.10884
17.45804 0.32899
18.27221 1.40613
17.17000 0.24405
18.34418 1.30651
18.60196 2.10327
18.36474 1.64096
17.50279 0.34118
18.28743 2.06769
17.17504 -0.56276
17.52746 0.59444
17.43317 0.19075
17.11337 -0.26336
18.69531 2.21116
18.76590 1.85817
17.33600 0.44547
19.05008 2.54872
17.41452 -0.18745
18.88573 2.36660
18.96822 1.69124
17.01038 0.14914
18.69280 2.24573
18.83496 1.94826
17.08086 -0.37365
17.99447 1.02628
17.62840 0.45371
17.82186 1.34964
19.02973 1.92790
17.22409 -0.23119
17.30005 -0.40833
17.15193 -0.74628
18.11562 0.95470
17.39156 1.14227
17.45545 0.43084
18.31103 1.39078
17.54498 0.84327
18.58620 2.07811
17.81386 0.38778
18.53681 1.27041
19.04575 2.37782
18.11200 2.20854
16.85836 -0.62494
17.88652 0.75661
18.43375 1.57520
18.68788 1.61364
17.45969 0.36322
18.86739 1.72554
18.70414 2.56518
18.25454 1.75053
18.65130 2.60135
18.65486 2.28723
18.83007 1.85546
17.50496 0.39149
17.46085 0.31059
16.91181 -1.47422
17.63060 0.44937
17.24124 0.23669
18.08502 1.06127
19.12587 2.22740
17.19917 -0.07948
18.50252 2.11209
16.90382 -0.52877
17.42364 -0.08577
16.93609 -0.76517
18.86846 2.89652
17.47673 0.02034
18.27525 0.94865
18.49686 1.79788
17.74298 1.26495
17.79518 0.93737
17.80060 0.98570
18.61752 1.15235
18.34967 1.33590
17.69964 1.06753
17.85120 0.81183
17.66915 1.00726
17.45413 0.43232
18.29636 1.11868
18.41523 1.41101
17.75019 0.43687
18.08054 1.15651
17.26252 0.59591
17.67636 1.04472
18.66201 1.63389
18.29651 1.70731
16.92112 -0.69959
18.85694 2.42133
18.20530 1.58519
18.31333 1.55539
18.40204 1.21765
18.86371 1.69804
18.88405 1.80704
17.48664 0.42627
16.91672 -0.22530
18.17609 1.80100
18.96241 1.54924
18.28573 1.95235
18.40767 1.54452
18.92273 2.75657
17.61577 0.83951
18.52716 1.64099
17.49557 -0.22513
18.27494 1.19176
18.61880 1.73360
19.00309 2.26595
17.78773 0.48697
19.14854 1.83068
17.51101 0.80236
17.85583 0.49719
18.30578 2.45124
17.15420 0.10122
18.44959 1.81554
18.75855 2.02691
17.17330 -0.37825
17.06877 -0.25252
18.25241 2.22340
17.45714 0.53138
18.86578 2.20417
16.96884 -0.28972
18.46799 1.79805
18.07962 1.12698
18.07338 1.75916
17.43999 0.53577
17.51038 0.60102
18.03156 1.05368
17.50363 0.44017
17.64187 0.74423
18.90952 1.92035
17.58243 0.12875
17.72107 1.16337
18.30939 2.30828
18.47433 1.91887
18.76239 2.25738
17.02463 -1.14387
18.28906 2.18226
16.87806 -0.84224
18.94289 1.53413
18.88410 1.82121
17.82322 0.88564
17.33408 -0.19669
17.32799 0.13170
17.64549 0.35747
16.87479 -0.37832
17.20712 -0.30731
18.51896 2.14477
18.75066 1.40854
18.11155 2.26792
17.79556 1.25122
17.84043 1.69352
17.32143 -0.50002
16.87415 0.12184
16.96484 -0.26098
17.63103 0.22131
17.59167 0.94405
19.14715 2.15700
18.77132 1.67290
17.15660 -0.43026
17.95928 0.71673
17.42724 -0.50312
18.42028 1.21478
18.61450 2.15441
18.57839 1.84696
17.31070 0.87847
17.60912 0.02955
17.17413 0.49436
18.14503 1.47274
18.33831 2.00711
18.41349 1.78669
18.66053 1.94999
18.31553 1.47179
18.43605 1.84189
17.58866 0.19100
18.00035 2.21840
17.34156 0.21202
17.62971 1.21975
18.55962 1.81889
16.97053 -1.06575
17.57764 0.32559
18.43041 1.63141
17.41476 -0.11104
18.89886 1.50399
17.78786 0.61285
18.24329 0.59218
17.58667 0.32346
17.59784 0.62831
17.04605 -0.72853
18.12669 1.99330
17.90885 1.10051
17.46900 0.03915
18.89769 1.74202
17.39133 0.50920
16.98666 -0.18300
18.10882 0.90401
18.05424 1.50176
18.34988 2.18620
17.41144 0.36731
18.56991 1.67475
17.67196 0.56508
17.94893 1.42298
17.39214 0.25449
17.72529 1.42729
18.76498 2.08676
17.18040 -0.07457
17.10142 0.07042
18.08050 0.86179
17.05586 -0.16430
17.36800 -0.05264
17.55943 0.67580
18.97857 1.99959
18.44941 1.28407
16.86435 -0.94449
18.78446 1.98624
17.20513 -0.17105
18.43753 1.43437
18.91411 1.69870
17.97235 1.65999
18.12199 1.33089
18.47833 2.32649
17.70914 0.74802
17.84716 0.95917
18.07238 1.60748
17.32984 0.41808
17.30901 -0.13844
17.43777 0.32376
16.88596 -1.34002
17.64579 0.01947
18.44384 2.21501
17.40438 0.73729
17.43902 1.27702
16.86972 -0.27340
17.19866 -0.16397
17.66389 1.20586
17.24768 0.03478
17.75553 1.25103
17.01019 -0.60114
18.79067 2.69335
17.98788 1.10239
17.74493 1.18726
18.43380 1.51338
16.90762 -0.37919
19.02144 1.63432
16.91636 0.20092
18.68095 1.75002
18.72040 1.95749
18.70138 2.04887
18.87625 1.64256
18.79732 1.52771
18.98233 2.04580
18.36777 2.59709
17.21873 0.37972
16.85132 -0.70689
19.12493 2.31655
18.91000 1.57881
18.11761 1.55014
18.61212 1.64564
17.87811 1.05050
18.71675 2.09652
17.66941 0.94493
17.53667 0.64396
18.35931 2.19887
17.24237 -0.70536
17.55140 1.49828
17.37142 0.26153
17.65083 0.46451
19.10305 1.23735
18.32080 1.80414
17.93982 1.32872
19.14370 1.65607
18.09638 1.38374
17.54005 0.84329
17.40284 -0.01358
17.53707 0.39800
18.27872 1.56951
18.05473 1.78290
17.11852 0.39984
18.06152 1.30520
17.14535 -0.75182
17.18988 0.11768
18.12567 1.73487
19.06339 1.63743
17.93248 0.84729
18.86202 2.31061
18.86575 2.37340
17.39832 0.26920
17.59199 0.45134
17.68499 0.74626
17.85410 1.40566
18.41185 1.12053
18.90684 1.87321
17.90618 1.38281
18.41730 1.67800
17.43960 0.75346
17.51967 0.70192
18.08919 1.43957
19.04008 2.62980
17.23262 -0.42048
17.94391 0.61579
18.56762 1.87189
17.26960 0.02386
17.19251 -0.57856
18.53043 1.28048
18.24641 1.23928
17.77791 0.47210
17.42864 0.72812
18.32682 1.92189
17.74908 0.88332
17.67906 0.76264
18.62816 2.15814
18.50062 1.74102
18.90321 1.28276
17.35332 0.37337
17.43640 0.76310
18.51033 1.81039
18.76888 2.23761
18.68746 1.96774
17.71149 1.14709
17.40333 0.63118
18.08056 1.39957
19.12679 1.56825
18.87849 2.00562
17.81569 1.13090
18.63791 2.00267
17.71705 0.71790
18.07792 1.71847
18.98937 1.91909
17.25159 -0.21108
18.03443 1.65463
17.02344 -0.20755
18.30189 2.25107
17.62935 0.66366
17.63478 0.23089
18.41449 1.39263
18.05641 1.31360
18.35634 2.02668
17.77290 1.10985
17.29411 0.49132
17.70667 0.92353
18.69983 2.03037
18.13525 1.79324
19.09800 1.36924
17.48959 0.62716
17.85319 0.73544
17.35725 0.18950
19.03620 2.01261
17.33268 0.16420
17.72930 0.73769
18.22687 2.02948
18.11074 1.61481
18.38630 1.88650
17.36805 -0.04596
18.41353 2.02245
16.89871 -1.49949
18.58590 1.91703
18.54557 3.10739
18.93271 1.87047
17.97833 1.65487
18.68871 1.65138
17.97128 1.89070
17.48102 0.96296
18.44903 1.72659
17.53745 0.27263
18.34592 1.65142
17.28014 0.35281
17.68852 0.18089
17.58664 0.56925
18.47544 1.49425
17.44832 0.19059
17.57695 0.51300
17.13250 -0.08892
18.68605 1.88799
17.33300 0.66323
18.79004 1.78880
17.78683 1.69918
17.47436 0.53211
18.31219 1.69403
16.92157 -0.52348
17.43388 0.87863
16.95408 -0.21363
17.53462 0.00354
17.88111 0.80229
17.23414 -0.15665
17.93661 1.73863
17.21450 -0.74106
18.78158 2.10547
17.34112 -0.23956
18.52929 2.06722
16.87074 -0.69307
18.58295 1.51124
17.13256 -0.22966
18.72403 1.83211
18.30386 1.28095
18.13598 1.33659
18.05410 1.63610
18.26594 1.82989
17.84360 0.83443
18.47860 1.60156
18.22745 1.73284
17.01082 0.04406
17.92100 1.22556
19.11519 2.45366
17.62457 1.30684
18.53848 1.94094
17.88366 0.88743
17.04095 -0.23444
18.63162 1.89084
18.28864 1.13775
18.65584 2.22021
18.51495 1.41265
18.65610 2.28074
17.83527 1.17473
18.97849 2.63949
18.63101 2.43912
18.31161 1.54079
17.37450 -0.28638
19.05508 1.99054
18.62968 1.45757
16.94351 -0.90099
18.56211 1.74607
17.67268 -0.12607
17.83196 0.45954
17.83427 0.32935
18.58014 2.27111
17.98379 1.44122
18.06764 2.09617
17.43900 -0.22827
18.24883 1.89159
18.28819 2.40234
18.88454 2.07402
18.10309 1.22372
18.02069 0.92665
18.49301 1.77712
17.00552 -0.13495
19.03999 2.09402
16.92085 -0.53164
18.96037 2.89526
18.87032 2.11528
18.44117 1.43769
18.60696 1.88476
18.21323 1.50433
16.90462 -0.55443
17.65570 0.59578
17.39020 0.13593
17.20101 0.77384
18.34137 1.90864
18.62452 1.69500
18.43256 2.28953
18.87292 1.10204
18.81627 2.10360
18.92813 2.18472
18.03648 1.26262
17.08891 -0.35088
18.96123 2.57087
17.75720 1.34177
17.54598 0.21552
17.77565 0.16609
18.34172 1.65938
17.69273 1.16037
17.37556 0.67141
18.72748 1.76839
17.22808 -0.46624
18.03025 1.58862
18.07103 1.09670
18.75483 1.84345
